App,SHA,Tag,TestFilePath,isRefactored,prediction
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TranslationPresenterTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TranslationEditorPresenterTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.SourceContentsPresenterTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TranslationHistoryPresenterTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TransUnitsTablePresenterTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TargetContentsPresenterTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.GlossaryPresenterTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.WorkspaceUsersPresenterTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.GlossaryDetailsPresenterTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.service.impl.CopyTransServiceImplTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TransMemoryPresenterTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TransUnitReplaceInfoTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.SideMenuPresenterTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.NotificationPresenterTest.java,False,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.service.ValidationServiceTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.DocumentListPresenterTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.service.HistoryEventHandlerServiceTest.java,True,True
zanata/zanata-platform,8e7f99ca76333e32ff631a5b48af10f26bde7409,"server-1.7.3, server-2.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TransMemoryMergePresenterTest.java,False,True
zanata/zanata-platform,4ccc743505feb13763bee12aa5e4eed5e46ec011,"server-2.0.2, server-2.0.3",zanata-war.src.test.java.org.zanata.search.FilterConstraintToQueryTest.java,False,True
zanata/zanata-platform,4ccc743505feb13763bee12aa5e4eed5e46ec011,"server-2.0.2, server-2.0.3",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TransUnitsTablePresenterTest.java,True,True
zanata/zanata-platform,4ccc743505feb13763bee12aa5e4eed5e46ec011,"server-2.0.2, server-2.0.3",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TargetContentsPresenterTest.java,False,True
zanata/zanata-platform,4ccc743505feb13763bee12aa5e4eed5e46ec011,"server-2.0.2, server-2.0.3",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransMemoryHandlerTest.java,True,True
zanata/zanata-platform,e01720c70a43cbcd251f672453f12d078d250777,"server-2.1.4, server-2.2.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.EditorOptionsPresenterTest.java,False,True
zanata/zanata-platform,e01720c70a43cbcd251f672453f12d078d250777,"server-2.1.4, server-2.2.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.DocumentListOptionsPresenterTest.java,False,True
zanata/zanata-platform,e01720c70a43cbcd251f672453f12d078d250777,"server-2.1.4, server-2.2.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.AppPresenterTest.java,False,True
zanata/zanata-platform,e01720c70a43cbcd251f672453f12d078d250777,"server-2.1.4, server-2.2.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.ActivateWorkspaceHandlerTest.java,False,True
zanata/zanata-platform,05f1b701775a09890cec6aa2ec6787bb1efc9aca,"server-2.3.1, server-2.3.2",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.KeyShortcutPresenterTest.java,True,True
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.dao.TextFlowStreamDAOTest.java,True,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.rest.service.FileServiceTest.java,True,True
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.rest.service.TMXStreamingOutputTest.java,False,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.service.impl.StatisticsServiceImplTest.java,True,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.DocumentListPresenterTest.java,False,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.AppPresenterTest.java,True,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.service.impl.TranslationServiceImplTest.java,True,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.service.impl.CopyTransServiceImplTest.java,False,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TransMemoryMergePresenterTest.java,False,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.GlossaryDetailsPresenterTest.java,False,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransUnitsNavigationServiceTest.java,False,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransUnitListHandlerTest.java,False,False
zanata/zanata-platform,c575f3413f9e100328c4b5157f129fcdac225a9d,"server-2.3.2, server-3.0.0-alpha-1",zanata-war.src.test.java.org.zanata.webtrans.client.service.GetTransUnitActionContextTest.java,False,False
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.tmx.TMXParserTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.rest.service.TMXStreamingOutputTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.file.SourceDocumentUploadTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.TransMemoryMergeStatusResolverTest.java,False,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.TransMemoryMergeHandlerTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.xml.StreamSerializerTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.rest.service.FileServiceTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.dao.TransMemoryStreamingDAOTest.java,False,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.file.GlobalDocumentIdTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.TranslationHistoryPresenterTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.AddReviewCommentHandlerTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.dao.TextFlowTargetDAOTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.dao.TextFlowDAOTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.SearchResultsPresenterTest.java,False,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.service.impl.TextFlowSearchServiceImplTest.java,True,True
zanata/zanata-platform,cdba9638ae8e608c78be5e72a72686ec50d825e4,"server-3.0.0-alpha-1, server-3.0.0",zanata-war.src.test.java.org.zanata.rest.service.VirusScannerTest.java,True,True
zanata/zanata-platform,3527db7f9e124e4b6a86f8a8c708d5f51db9d7f2,"server-3.0.2, server-3.0.3",zanata-war.src.test.java.org.zanata.service.impl.CopyTransServiceImplTest.java,True,True
zanata/zanata-platform,2f2fd9189b46e54ef2826df2c04b8a032bdb5e60,"server-3.0.3, server-3.1.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.NotificationPresenterTest.java,False,True
zanata/zanata-platform,2f2fd9189b46e54ef2826df2c04b8a032bdb5e60,"server-3.0.3, server-3.1.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTranslationHistoryHandlerTest.java,False,True
zanata/zanata-platform,2f2fd9189b46e54ef2826df2c04b8a032bdb5e60,"server-3.0.3, server-3.1.0",zanata-war.src.test.java.org.zanata.rest.service.RestUtilsTest.java,False,True
zanata/zanata-platform,2f2fd9189b46e54ef2826df2c04b8a032bdb5e60,"server-3.0.3, server-3.1.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.ActivateWorkspaceHandlerTest.java,False,True
zanata/zanata-platform,2f2fd9189b46e54ef2826df2c04b8a032bdb5e60,"server-3.0.3, server-3.1.0",zanata-war.src.test.java.org.zanata.webtrans.client.service.ValidationServiceTest.java,False,True
zanata/zanata-platform,2f2fd9189b46e54ef2826df2c04b8a032bdb5e60,"server-3.0.3, server-3.1.0",zanata-war.src.test.java.org.zanata.webtrans.client.service.TransUnitSaveServiceTest.java,True,True
zanata/zanata-platform,364b8e7522dddc3d0549dd710548b48ef09f24de,"server-3.1.0, server-3.1.1",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.AppPresenterTest.java,True,True
zanata/zanata-platform,364b8e7522dddc3d0549dd710548b48ef09f24de,"server-3.1.0, server-3.1.1",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.DocumentListPresenterTest.java,True,True
zanata/zanata-platform,d91a4f1680bf8d28e8d0f4f918e151cec689d830,"server-3.1.2, server-3.2.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.EditorOptionsPresenterTest.java,False,False
zanata/zanata-platform,d91a4f1680bf8d28e8d0f4f918e151cec689d830,"server-3.1.2, server-3.2.0",zanata-war.src.test.java.org.zanata.dao.LocaleDAOTest.java,False,True
zanata/zanata-platform,3e3a3eb48734888d6e9a08c7eaa84cbed1f6a077,"server-3.3.1, server-3.3.2",zanata-war.src.test.java.org.zanata.dao.DocumentDAOTest.java,True,False
zanata/zanata-platform,bc9433db9aea6177b5097f87af0b65ee6bf127e3,"server-3.4.2, server-3.5.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransUnitListHandlerTest.java,True,True
zanata/zanata-platform,bc9433db9aea6177b5097f87af0b65ee6bf127e3,"server-3.4.2, server-3.5.0",zanata-war.src.test.java.org.zanata.service.impl.TranslationStateCacheImplTest.java,False,False
zanata/zanata-platform,bc9433db9aea6177b5097f87af0b65ee6bf127e3,"server-3.4.2, server-3.5.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.SourceContentsPresenterTest.java,False,True
zanata/zanata-platform,bc9433db9aea6177b5097f87af0b65ee6bf127e3,"server-3.4.2, server-3.5.0",zanata-war.src.test.java.org.zanata.webtrans.client.presenter.SearchResultsPresenterTest.java,False,False
zanata/zanata-platform,bc9433db9aea6177b5097f87af0b65ee6bf127e3,"server-3.4.2, server-3.5.0",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransMemoryHandlerTest.java,False,False
zanata/zanata-platform,be415878365e057b4354f572537251aa20f7129a,"server-3.5.1, server-3.6.0",zanata-war.src.test.java.org.zanata.service.impl.StatisticsServiceImplTest.java,False,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.service.impl.TranslationMemoryServiceImplTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.service.impl.TranslationFinderTest.java,True,True
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.service.impl.CopyTransServiceImplTest.java,True,True
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.rest.service.RestUtilsTest.java,True,True
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.rest.service.ResourceUtilsTest.java,True,True
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.shared.validation.TabValidationTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.shared.validation.PrintfXSIExtensionValidationTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.shared.validation.PrintfVariablesValidationTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.shared.validation.JavaVariablesValidationTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.shared.rpc.QueryParserTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.UpdateGlossaryTermHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.TransUnitEditHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.TransMemoryMergeStatusResolverTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.SaveOptionsHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.RevertTransUnitUpdatesHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.ReplaceTextHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.RemoteLoggingHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.PublishWorkspaceChatHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.PreviewReplaceTextHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.LoadOptionsHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTranslatorListHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTranslationHistoryHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransUnitListHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransMemoryHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTransMemoryDetailsHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetTargetForLocaleHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetProjectTransUnitListsHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetLocaleListHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetGlossaryDetailsHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.GetDocumentListHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.ExitWorkspaceHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.EventServiceConnectedHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.AddReviewCommentHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.rpc.ActivateWorkspaceHandlerTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.TranslationWorkspaceManagerImplTest.java,True,True
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.server.TranslationWorkspaceImplTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.util.DateUtilTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.ValidationServiceTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.UserSessionServiceTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.UserOptionsServiceTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.TranslatorInteractionServiceTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.TransUnitSaveServiceTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.SinglePageDataModelImplTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.SaveEventQueueTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.ModalNavigationStateHolderTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.HistoryEventHandlerServiceTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.GetTransUnitActionContextTest.java,True,False
zanata/zanata-platform,36020e323ba74c26a98d714394e9e469e9a734e6,"server-3.6.2, server-3.7.0-alpha-2",zanata-war.src.test.java.org.zanata.webtrans.client.service.DistinctColorListImplTest.java,True,False
